Vehicle Type,State,Postcode,Fuel Type,2021-01-31,2022-01-31,2023-01-31
Passenger,QLD,4031,Petrol,7621.0,7670.0,8364.0
Passenger,QLD,4031,Diesel,1191.0,1376.0,1391.0
Passenger,QLD,4031,Dual fuel,25.0,21.0,18.0
Passenger,QLD,4031,Hybrid electric,233.0,266.0,392.0
Passenger,QLD,4031,Electric,7.0,31.0,65.0
Passenger,QLD,4031,Other,3.0,3.0,4.0
Passenger,QLD,4032,Petrol,8924.0,8957.0,9022.0
Passenger,QLD,4032,Diesel,904.0,950.0,971.0
Passenger,QLD,4032,Dual fuel,39.0,34.0,28.0
Passenger,QLD,4032,Hybrid electric,187.0,242.0,323.0
Passenger,QLD,4032,Electric,9.0,20.0,52.0
Passenger,QLD,4032,Other,9.0,7.0,6.0
Passenger,QLD,4034,Petrol,25100.0,25018.0,24043.0
Passenger,QLD,4034,Diesel,3300.0,3329.0,3458.0
Passenger,QLD,4034,Dual fuel,116.0,98.0,80.0
Passenger,QLD,4034,Hybrid electric,493.0,617.0,678.0
Passenger,QLD,4034,Electric,33.0,70.0,133.0
Passenger,QLD,4034,Other,22.0,20.0,15.0
Passenger,QLD,4035,Petrol,14179.0,14299.0,14382.0
Passenger,QLD,4035,Diesel,2482.0,2551.0,2622.0
Passenger,QLD,4035,Dual fuel,46.0,44.0,41.0
Passenger,QLD,4035,Hybrid electric,238.0,351.0,435.0
Passenger,QLD,4035,Electric,24.0,47.0,114.0
Passenger,QLD,4035,Other,6.0,6.0,5.0
Passenger,QLD,4036,Petrol,3387.0,3384.0,3401.0
Passenger,QLD,4036,Diesel,450.0,484.0,508.0
Passenger,QLD,4036,Dual fuel,20.0,14.0,14.0
Passenger,QLD,4036,Hybrid electric,53.0,64.0,74.0
Passenger,QLD,4036,Electric,3.0,6.0,14.0
Passenger,QLD,4036,Other,4.0,3.0,3.0
Passenger,QLD,4037,Petrol,3898.0,3924.0,3901.0
Passenger,QLD,4037,Diesel,807.0,842.0,867.0
Passenger,QLD,4037,Dual fuel,16.0,12.0,7.0
Passenger,QLD,4037,Hybrid electric,48.0,65.0,95.0
Passenger,QLD,4037,Electric,7.0,17.0,32.0
Passenger,QLD,4037,Other,0.0,3.0,0.0
Passenger,QLD,4051,Petrol,13970.0,14001.0,14112.0
Passenger,QLD,4051,Diesel,2378.0,2472.0,2538.0
Passenger,QLD,4051,Dual fuel,47.0,43.0,45.0
Passenger,QLD,4051,Hybrid electric,237.0,337.0,469.0
Passenger,QLD,4051,Electric,25.0,67.0,156.0
Passenger,QLD,4051,Other,4.0,3.0,4.0
Passenger,QLD,4053,Petrol,23559.0,23552.0,23719.0
Passenger,QLD,4053,Diesel,3087.0,3203.0,3406.0
Passenger,QLD,4053,Dual fuel,79.0,66.0,57.0
Passenger,QLD,4053,Hybrid electric,277.0,391.0,527.0
Passenger,QLD,4053,Electric,31.0,71.0,157.0
Passenger,QLD,4053,Other,15.0,16.0,10.0
Passenger,QLD,4054,Petrol,6874.0,6864.0,6922.0
Passenger,QLD,4054,Diesel,922.0,936.0,978.0
Passenger,QLD,4054,Dual fuel,37.0,33.0,31.0
Passenger,QLD,4054,Hybrid electric,75.0,103.0,136.0
Passenger,QLD,4054,Electric,9.0,14.0,27.0
Passenger,QLD,4054,Other,6.0,3.0,3.0
Passenger,QLD,4055,Petrol,10908.0,10886.0,10852.0
Passenger,QLD,4055,Diesel,1881.0,1932.0,2022.0
Passenger,QLD,4055,Dual fuel,44.0,34.0,33.0
Passenger,QLD,4055,Hybrid electric,151.0,200.0,287.0
Passenger,QLD,4055,Electric,14.0,29.0,76.0
Passenger,QLD,4055,Other,5.0,5.0,5.0
Passenger,QLD,4059,Petrol,5671.0,5839.0,5748.0
Passenger,QLD,4059,Diesel,798.0,816.0,797.0
Passenger,QLD,4059,Dual fuel,19.0,18.0,17.0
Passenger,QLD,4059,Hybrid electric,142.0,180.0,243.0
Passenger,QLD,4059,Electric,14.0,35.0,78.0
Passenger,QLD,4059,Other,5.0,3.0,3.0
Passenger,QLD,4060,Petrol,6320.0,6314.0,6300.0
Passenger,QLD,4060,Diesel,1295.0,1298.0,1290.0
Passenger,QLD,4060,Dual fuel,22.0,20.0,13.0
Passenger,QLD,4060,Hybrid electric,121.0,167.0,220.0
Passenger,QLD,4060,Electric,19.0,34.0,91.0
Passenger,QLD,4060,Other,0.0,0.0,3.0
Passenger,QLD,4061,Petrol,8773.0,8846.0,8742.0
Passenger,QLD,4061,Diesel,1569.0,1581.0,1595.0
Passenger,QLD,4061,Dual fuel,28.0,21.0,20.0
Passenger,QLD,4061,Hybrid electric,149.0,204.0,261.0
Passenger,QLD,4061,Electric,17.0,36.0,87.0
Passenger,QLD,4061,Other,3.0,0.0,0.0
Passenger,QLD,4064,Petrol,6747.0,6816.0,6761.0
Passenger,QLD,4064,Diesel,1502.0,1537.0,1448.0
Passenger,QLD,4064,Dual fuel,13.0,14.0,13.0
Passenger,QLD,4064,Hybrid electric,229.0,325.0,484.0
Passenger,QLD,4064,Electric,36.0,75.0,122.0
Passenger,QLD,4064,Other,4.0,3.0,0.0
Passenger,QLD,4065,Petrol,4730.0,4704.0,4576.0
Passenger,QLD,4065,Diesel,1000.0,1022.0,1054.0
Passenger,QLD,4065,Dual fuel,7.0,7.0,5.0
Passenger,QLD,4065,Hybrid electric,97.0,131.0,149.0
Passenger,QLD,4065,Electric,20.0,47.0,102.0
Passenger,QLD,4065,Other,4.0,4.0,4.0
Passenger,QLD,4066,Petrol,9891.0,9674.0,9422.0
Passenger,QLD,4066,Diesel,1443.0,1448.0,1415.0
Passenger,QLD,4066,Dual fuel,19.0,14.0,11.0
Passenger,QLD,4066,Hybrid electric,865.0,1214.0,1543.0
Passenger,QLD,4066,Electric,32.0,66.0,134.0
Passenger,QLD,4066,Other,3.0,3.0,3.0
Passenger,QLD,4067,Petrol,4017.0,4278.0,4331.0
Passenger,QLD,4067,Diesel,568.0,593.0,602.0
Passenger,QLD,4067,Dual fuel,11.0,14.0,13.0
Passenger,QLD,4067,Hybrid electric,109.0,136.0,148.0
Passenger,QLD,4067,Electric,19.0,36.0,67.0
Passenger,QLD,4067,Other,3.0,3.0,3.0
Passenger,QLD,4068,Petrol,12016.0,12020.0,12176.0
Passenger,QLD,4068,Diesel,1929.0,1918.0,1972.0
Passenger,QLD,4068,Dual fuel,21.0,20.0,20.0
Passenger,QLD,4068,Hybrid electric,276.0,371.0,448.0
Passenger,QLD,4068,Electric,51.0,92.0,185.0
Passenger,QLD,4068,Other,0.0,0.0,3.0
Passenger,QLD,4069,Petrol,18499.0,18105.0,18302.0
Passenger,QLD,4069,Diesel,4136.0,4139.0,4156.0
Passenger,QLD,4069,Dual fuel,58.0,58.0,50.0
Passenger,QLD,4069,Hybrid electric,462.0,529.0,726.0
Passenger,QLD,4069,Electric,82.0,171.0,341.0
Passenger,QLD,4069,Other,9.0,8.0,8.0
Passenger,QLD,4070,Petrol,5898.0,5901.0,5926.0
Passenger,QLD,4070,Diesel,1251.0,1256.0,1280.0
Passenger,QLD,4070,Dual fuel,17.0,17.0,12.0
Passenger,QLD,4070,Hybrid electric,108.0,157.0,178.0
Passenger,QLD,4070,Electric,8.0,27.0,66.0
Passenger,QLD,4070,Other,3.0,3.0,0.0
Passenger,QLD,4072,Petrol,35.0,39.0,28.0
Passenger,QLD,4072,Diesel,20.0,16.0,15.0
Passenger,QLD,4072,Hybrid electric,8.0,10.0,18.0
Passenger,QLD,4072,Electric,3.0,4.0,3.0
Passenger,QLD,4073,Petrol,4851.0,4868.0,4900.0
Passenger,QLD,4073,Diesel,846.0,840.0,827.0
Passenger,QLD,4073,Dual fuel,7.0,6.0,5.0
Passenger,QLD,4073,Hybrid electric,110.0,143.0,167.0
Passenger,QLD,4073,Electric,12.0,27.0,71.0
Passenger,QLD,4073,Other,3.0,0.0,0.0
Passenger,QLD,4074,Petrol,12893.0,12838.0,12608.0
Passenger,QLD,4074,Diesel,2000.0,2074.0,2109.0
Passenger,QLD,4074,Dual fuel,47.0,45.0,39.0
Passenger,QLD,4074,Hybrid electric,251.0,329.0,405.0
Passenger,QLD,4074,Electric,17.0,42.0,99.0
Passenger,QLD,4074,Other,9.0,9.0,8.0
Passenger,QLD,4075,Petrol,12150.0,12201.0,12120.0
Passenger,QLD,4075,Diesel,1940.0,1994.0,2034.0
Passenger,QLD,4075,Dual fuel,32.0,32.0,30.0
Passenger,QLD,4075,Hybrid electric,219.0,284.0,367.0
Passenger,QLD,4075,Electric,25.0,56.0,125.0
Passenger,QLD,4075,Other,7.0,7.0,6.0
Passenger,QLD,4076,Petrol,3452.0,3357.0,3463.0
Passenger,QLD,4076,Diesel,593.0,537.0,555.0
Passenger,QLD,4076,Dual fuel,10.0,6.0,5.0
Passenger,QLD,4076,Hybrid electric,128.0,184.0,275.0
Passenger,QLD,4076,Electric,29.0,41.0,47.0
Passenger,QLD,4076,Other,5.0,3.0,0.0
Passenger,QLD,4077,Petrol,16411.0,16737.0,17052.0
Passenger,QLD,4077,Diesel,1398.0,1433.0,1649.0
Passenger,QLD,4077,Dual fuel,67.0,61.0,51.0
Passenger,QLD,4077,Hybrid electric,309.0,391.0,522.0
Passenger,QLD,4077,Electric,9.0,27.0,56.0
Passenger,QLD,4077,Other,16.0,9.0,9.0
Passenger,QLD,4078,Petrol,13305.0,13230.0,13203.0
Passenger,QLD,4078,Diesel,1527.0,1614.0,1636.0
Passenger,QLD,4078,Dual fuel,39.0,32.0,29.0
Passenger,QLD,4078,Hybrid electric,196.0,256.0,390.0
Passenger,QLD,4078,Electric,11.0,28.0,66.0
Passenger,QLD,4078,Other,8.0,7.0,5.0
Passenger,QLD,4101,Petrol,14158.0,14725.0,14808.0
Passenger,QLD,4101,Diesel,2224.0,2235.0,2256.0
Passenger,QLD,4101,Dual fuel,38.0,36.0,34.0
Passenger,QLD,4101,Hybrid electric,499.0,608.0,725.0
Passenger,QLD,4101,Electric,64.0,138.0,237.0
Passenger,QLD,4101,Other,6.0,3.0,3.0
Passenger,QLD,4102,Petrol,5189.0,5208.0,5327.0
Passenger,QLD,4102,Diesel,552.0,534.0,573.0
Passenger,QLD,4102,Dual fuel,15.0,16.0,20.0
Passenger,QLD,4102,Hybrid electric,427.0,479.0,397.0
Passenger,QLD,4102,Electric,13.0,23.0,63.0
Passenger,QLD,4102,Other,0.0,3.0,3.0
Passenger,QLD,4103,Petrol,7141.0,7134.0,7197.0
Passenger,QLD,4103,Diesel,763.0,815.0,819.0
Passenger,QLD,4103,Dual fuel,29.0,25.0,27.0
Passenger,QLD,4103,Hybrid electric,122.0,179.0,201.0
Passenger,QLD,4103,Electric,11.0,27.0,54.0
Passenger,QLD,4103,Other,6.0,5.0,6.0
Passenger,QLD,4104,Petrol,3639.0,3678.0,3686.0
Passenger,QLD,4104,Diesel,522.0,526.0,514.0
Passenger,QLD,4104,Dual fuel,11.0,9.0,7.0
Passenger,QLD,4104,Hybrid electric,77.0,88.0,107.0
Passenger,QLD,4104,Electric,12.0,29.0,45.0
Passenger,QLD,4104,Other,0.0,3.0,0.0
Passenger,QLD,4105,Petrol,8086.0,8282.0,8064.0
Passenger,QLD,4105,Diesel,1055.0,1179.0,1268.0
Passenger,QLD,4105,Dual fuel,34.0,28.0,33.0
Passenger,QLD,4105,Hybrid electric,199.0,268.0,388.0
Passenger,QLD,4105,Electric,15.0,39.0,80.0
Passenger,QLD,4105,Other,7.0,10.0,0.0
Passenger,QLD,4106,Petrol,1607.0,1764.0,1538.0
Passenger,QLD,4106,Diesel,360.0,399.0,383.0
Passenger,QLD,4106,Dual fuel,4.0,5.0,6.0
Passenger,QLD,4106,Hybrid electric,39.0,77.0,86.0
Passenger,QLD,4106,Electric,0.0,3.0,14.0
Passenger,QLD,4106,Other,0.0,0.0,0.0
Passenger,QLD,4107,Petrol,3939.0,4381.0,4514.0
Passenger,QLD,4107,Diesel,600.0,589.0,665.0
Passenger,QLD,4107,Dual fuel,26.0,19.0,17.0
Passenger,QLD,4107,Hybrid electric,101.0,216.0,454.0
Passenger,QLD,4107,Electric,4.0,9.0,24.0
Passenger,QLD,4107,Other,7.0,4.0,3.0
Passenger,QLD,4108,Petrol,3941.0,4326.0,4381.0
Passenger,QLD,4108,Diesel,584.0,615.0,589.0
Passenger,QLD,4108,Dual fuel,19.0,16.0,18.0
Passenger,QLD,4108,Hybrid electric,99.0,128.0,133.0
Passenger,QLD,4108,Electric,7.0,18.0,36.0
Passenger,QLD,4108,Other,4.0,4.0,7.0
Passenger,QLD,4109,Petrol,19836.0,19596.0,19828.0
Passenger,QLD,4109,Diesel,2465.0,2475.0,2584.0
Passenger,QLD,4109,Dual fuel,66.0,72.0,64.0
Passenger,QLD,4109,Hybrid electric,527.0,668.0,797.0
Passenger,QLD,4109,Electric,28.0,53.0,187.0
Passenger,QLD,4109,Other,15.0,13.0,10.0
Passenger,QLD,4110,Petrol,9136.0,9998.0,10107.0
Passenger,QLD,4110,Diesel,1254.0,1411.0,1507.0
Passenger,QLD,4110,Dual fuel,43.0,32.0,28.0
Passenger,QLD,4110,Hybrid electric,311.0,384.0,595.0
Passenger,QLD,4110,Electric,11.0,35.0,90.0
Passenger,QLD,4110,Other,11.0,11.0,8.0
Passenger,QLD,4111,Petrol,507.0,506.0,483.0
Passenger,QLD,4111,Diesel,54.0,65.0,68.0
Passenger,QLD,4111,Dual fuel,3.0,3.0,0.0
Passenger,QLD,4111,Hybrid electric,75.0,74.0,73.0
Passenger,QLD,4111,Other,0.0,0.0,3.0
Passenger,QLD,4112,Petrol,4268.0,4179.0,4192.0
Passenger,QLD,4112,Diesel,683.0,640.0,616.0
Passenger,QLD,4112,Dual fuel,13.0,16.0,12.0
Passenger,QLD,4112,Hybrid electric,149.0,196.0,240.0
Passenger,QLD,4112,Electric,8.0,15.0,48.0
Passenger,QLD,4113,Petrol,17241.0,16712.0,16482.0
Passenger,QLD,4113,Diesel,2474.0,2342.0,2323.0
Passenger,QLD,4113,Dual fuel,56.0,51.0,50.0
Passenger,QLD,4113,Hybrid electric,640.0,844.0,1099.0
Passenger,QLD,4113,Electric,25.0,53.0,142.0
Passenger,QLD,4113,Other,9.0,9.0,5.0
Passenger,QLD,4114,Petrol,12820.0,12765.0,12910.0
Passenger,QLD,4114,Diesel,1256.0,1336.0,1461.0
Passenger,QLD,4114,Dual fuel,120.0,115.0,102.0
Passenger,QLD,4114,Hybrid electric,175.0,236.0,312.0
Passenger,QLD,4114,Electric,6.0,11.0,18.0
Passenger,QLD,4114,Other,21.0,18.0,16.0
Passenger,QLD,4115,Petrol,10104.0,10102.0,10437.0
Passenger,QLD,4115,Diesel,1372.0,1402.0,1468.0
Passenger,QLD,4115,Dual fuel,33.0,30.0,28.0
Passenger,QLD,4115,Hybrid electric,206.0,264.0,367.0
Passenger,QLD,4115,Electric,11.0,34.0,86.0
Passenger,QLD,4115,Other,4.0,5.0,4.0
Passenger,QLD,4116,Petrol,13715.0,13670.0,13665.0
Passenger,QLD,4116,Diesel,1907.0,1932.0,1957.0
Passenger,QLD,4116,Dual fuel,47.0,43.0,36.0
Passenger,QLD,4116,Hybrid electric,380.0,454.0,560.0
Passenger,QLD,4116,Electric,19.0,40.0,136.0
Passenger,QLD,4116,Other,4.0,3.0,4.0
Passenger,QLD,4117,Petrol,1318.0,1347.0,1377.0
Passenger,QLD,4117,Diesel,186.0,197.0,216.0
Passenger,QLD,4117,Dual fuel,0.0,0.0,3.0
Passenger,QLD,4117,Hybrid electric,29.0,70.0,81.0
Passenger,QLD,4117,Other,0.0,3.0,3.0
Passenger,QLD,4118,Petrol,15229.0,15497.0,15837.0
Passenger,QLD,4118,Diesel,2255.0,2377.0,2471.0
Passenger,QLD,4118,Dual fuel,98.0,83.0,82.0
Passenger,QLD,4118,Hybrid electric,229.0,316.0,420.0
Passenger,QLD,4118,Electric,13.0,38.0,60.0
Passenger,QLD,4118,Other,22.0,19.0,20.0
Passenger,QLD,4119,Petrol,4069.0,4037.0,4026.0
Passenger,QLD,4119,Diesel,672.0,666.0,667.0
Passenger,QLD,4119,Dual fuel,13.0,12.0,11.0
Passenger,QLD,4119,Hybrid electric,152.0,172.0,180.0
Passenger,QLD,4119,Electric,12.0,16.0,43.0
Passenger,QLD,4119,Other,3.0,4.0,4.0
Passenger,QLD,4120,Petrol,5129.0,5223.0,5319.0
Passenger,QLD,4120,Diesel,587.0,597.0,619.0
Passenger,QLD,4120,Dual fuel,13.0,9.0,10.0
Passenger,QLD,4120,Hybrid electric,81.0,118.0,162.0
Passenger,QLD,4120,Electric,7.0,21.0,51.0
Passenger,QLD,4120,Other,5.0,4.0,4.0
Passenger,QLD,4121,Petrol,12278.0,12297.0,12302.0
Passenger,QLD,4121,Diesel,2008.0,2047.0,2045.0
Passenger,QLD,4121,Dual fuel,36.0,32.0,30.0
Passenger,QLD,4121,Hybrid electric,241.0,329.0,414.0
Passenger,QLD,4121,Electric,34.0,77.0,164.0
Passenger,QLD,4121,Other,8.0,7.0,6.0
Passenger,QLD,4122,Petrol,23722.0,23784.0,23741.0
Passenger,QLD,4122,Diesel,2995.0,3049.0,3177.0
Passenger,QLD,4122,Dual fuel,81.0,78.0,63.0
Passenger,QLD,4122,Hybrid electric,451.0,602.0,816.0
Passenger,QLD,4122,Electric,23.0,68.0,172.0
Passenger,QLD,4122,Other,14.0,15.0,14.0
Passenger,QLD,4123,Petrol,10997.0,11268.0,11458.0
Passenger,QLD,4123,Diesel,1832.0,1864.0,1950.0
Passenger,QLD,4123,Dual fuel,43.0,34.0,36.0
Passenger,QLD,4123,Hybrid electric,239.0,325.0,408.0
Passenger,QLD,4123,Electric,26.0,51.0,171.0
Passenger,QLD,4123,Other,14.0,11.0,10.0
Passenger,QLD,4124,Petrol,10820.0,11335.0,12046.0
Passenger,QLD,4124,Diesel,2087.0,2253.0,2409.0
Passenger,QLD,4124,Dual fuel,72.0,59.0,56.0
Passenger,QLD,4124,Hybrid electric,99.0,170.0,252.0
Passenger,QLD,4124,Electric,6.0,12.0,45.0
Passenger,QLD,4124,Other,9.0,11.0,10.0
Passenger,QLD,4125,Petrol,5841.0,6657.0,7545.0
Passenger,QLD,4125,Diesel,916.0,1061.0,1212.0
Passenger,QLD,4125,Dual fuel,49.0,44.0,41.0
Passenger,QLD,4125,Hybrid electric,123.0,154.0,219.0
Passenger,QLD,4125,Electric,4.0,9.0,24.0
Passenger,QLD,4125,Other,10.0,8.0,7.0
Passenger,QLD,4127,Petrol,15503.0,15569.0,15750.0
Passenger,QLD,4127,Diesel,2229.0,2286.0,2510.0
Passenger,QLD,4127,Dual fuel,90.0,72.0,71.0
Passenger,QLD,4127,Hybrid electric,313.0,396.0,522.0
Passenger,QLD,4127,Electric,22.0,52.0,93.0
Passenger,QLD,4127,Other,9.0,12.0,9.0
Passenger,QLD,4128,Petrol,8610.0,8632.0,8906.0
Passenger,QLD,4128,Diesel,1458.0,1449.0,1541.0
Passenger,QLD,4128,Dual fuel,41.0,41.0,35.0
Passenger,QLD,4128,Hybrid electric,107.0,166.0,278.0
Passenger,QLD,4128,Electric,13.0,23.0,62.0
Passenger,QLD,4128,Other,6.0,6.0,4.0
Passenger,QLD,4129,Petrol,3722.0,3880.0,3939.0
Passenger,QLD,4129,Diesel,608.0,694.0,726.0
Passenger,QLD,4129,Dual fuel,26.0,20.0,22.0
Passenger,QLD,4129,Hybrid electric,39.0,62.0,80.0
Passenger,QLD,4129,Electric,3.0,7.0,13.0
Passenger,QLD,4129,Other,6.0,4.0,4.0
Passenger,QLD,4130,Petrol,4450.0,4517.0,4616.0
Passenger,QLD,4130,Diesel,993.0,1004.0,1035.0
Passenger,QLD,4130,Dual fuel,27.0,28.0,28.0
Passenger,QLD,4130,Hybrid electric,53.0,67.0,89.0
Passenger,QLD,4130,Electric,8.0,19.0,40.0
Passenger,QLD,4130,Other,5.0,4.0,0.0
Passenger,QLD,4131,Petrol,5601.0,5628.0,5727.0
Passenger,QLD,4131,Diesel,648.0,693.0,760.0
Passenger,QLD,4131,Dual fuel,47.0,37.0,32.0
Passenger,QLD,4131,Hybrid electric,191.0,206.0,265.0
Passenger,QLD,4131,Electric,0.0,3.0,15.0
Passenger,QLD,4131,Other,10.0,7.0,10.0
Passenger,QLD,4132,Petrol,11844.0,11913.0,12144.0
Passenger,QLD,4132,Diesel,1405.0,1422.0,1516.0
Passenger,QLD,4132,Dual fuel,79.0,68.0,69.0
Passenger,QLD,4132,Hybrid electric,111.0,119.0,181.0
Passenger,QLD,4132,Electric,4.0,10.0,15.0
Passenger,QLD,4132,Other,13.0,17.0,12.0
Passenger,QLD,4133,Petrol,10322.0,11061.0,12160.0
Passenger,QLD,4133,Diesel,1260.0,1460.0,1611.0
Passenger,QLD,4133,Dual fuel,79.0,70.0,62.0
Passenger,QLD,4133,Hybrid electric,103.0,147.0,223.0
Passenger,QLD,4133,Electric,5.0,9.0,32.0
Passenger,QLD,4133,Other,11.0,16.0,19.0
Passenger,QLD,4151,Petrol,9320.0,9319.0,9245.0
Passenger,QLD,4151,Diesel,1370.0,1325.0,1308.0
Passenger,QLD,4151,Dual fuel,16.0,14.0,14.0
Passenger,QLD,4151,Hybrid electric,158.0,209.0,274.0
Passenger,QLD,4151,Electric,21.0,44.0,82.0
Passenger,QLD,4151,Other,4.0,3.0,3.0
Passenger,QLD,4152,Petrol,24171.0,24079.0,24235.0
Passenger,QLD,4152,Diesel,3624.0,3656.0,3754.0
Passenger,QLD,4152,Dual fuel,62.0,57.0,48.0
Passenger,QLD,4152,Hybrid electric,388.0,521.0,708.0
Passenger,QLD,4152,Electric,47.0,115.0,264.0
Passenger,QLD,4152,Other,14.0,9.0,11.0
Passenger,QLD,4153,Petrol,2500.0,2483.0,2456.0
Passenger,QLD,4153,Diesel,382.0,413.0,439.0
Passenger,QLD,4153,Dual fuel,4.0,6.0,6.0
Passenger,QLD,4153,Hybrid electric,40.0,56.0,71.0
Passenger,QLD,4153,Electric,0.0,9.0,16.0
Passenger,QLD,4153,Other,0.0,3.0,0.0
Passenger,QLD,4154,Petrol,5223.0,5183.0,5268.0
Passenger,QLD,4154,Diesel,1174.0,1188.0,1182.0
Passenger,QLD,4154,Dual fuel,19.0,11.0,11.0
Passenger,QLD,4154,Hybrid electric,84.0,113.0,144.0
Passenger,QLD,4154,Electric,11.0,27.0,58.0
Passenger,QLD,4154,Other,3.0,4.0,4.0
Passenger,QLD,4155,Petrol,866.0,889.0,847.0
Passenger,QLD,4155,Diesel,232.0,231.0,237.0
Passenger,QLD,4155,Dual fuel,4.0,4.0,3.0
Passenger,QLD,4155,Hybrid electric,13.0,14.0,19.0
Passenger,QLD,4155,Electric,3.0,7.0,12.0
Passenger,QLD,4155,Other,0.0,0.0,3.0
Passenger,QLD,4156,Petrol,1814.0,1823.0,1802.0
Passenger,QLD,4156,Diesel,413.0,415.0,399.0
Passenger,QLD,4156,Dual fuel,8.0,7.0,7.0
Passenger,QLD,4156,Hybrid electric,34.0,45.0,61.0
Passenger,QLD,4156,Electric,3.0,13.0,29.0
Passenger,QLD,4157,Petrol,10756.0,10557.0,10450.0
Passenger,QLD,4157,Diesel,1874.0,1915.0,1988.0
Passenger,QLD,4157,Dual fuel,51.0,47.0,41.0
Passenger,QLD,4157,Hybrid electric,128.0,185.0,256.0
Passenger,QLD,4157,Electric,13.0,24.0,50.0
Passenger,QLD,4157,Other,10.0,10.0,11.0
Passenger,QLD,4158,Petrol,1957.0,1948.0,1954.0
Passenger,QLD,4158,Diesel,304.0,307.0,334.0
Passenger,QLD,4158,Dual fuel,6.0,6.0,6.0
Passenger,QLD,4158,Hybrid electric,23.0,30.0,37.0
Passenger,QLD,4158,Electric,0.0,3.0,4.0
Passenger,QLD,4159,Petrol,7339.0,7302.0,7351.0
Passenger,QLD,4159,Diesel,1419.0,1476.0,1489.0
Passenger,QLD,4159,Dual fuel,37.0,32.0,32.0
Passenger,QLD,4159,Hybrid electric,72.0,116.0,149.0
Passenger,QLD,4159,Electric,3.0,15.0,38.0
Passenger,QLD,4159,Other,7.0,4.0,7.0
Passenger,QLD,4160,Petrol,9626.0,9709.0,9737.0
Passenger,QLD,4160,Diesel,1914.0,1916.0,1977.0
Passenger,QLD,4160,Dual fuel,30.0,27.0,20.0
Passenger,QLD,4160,Hybrid electric,122.0,176.0,222.0
Passenger,QLD,4160,Electric,15.0,34.0,63.0
Passenger,QLD,4160,Other,8.0,5.0,3.0
Passenger,QLD,4161,Petrol,8164.0,8074.0,8087.0
Passenger,QLD,4161,Diesel,1226.0,1231.0,1280.0
Passenger,QLD,4161,Dual fuel,40.0,37.0,39.0
Passenger,QLD,4161,Hybrid electric,79.0,102.0,118.0
Passenger,QLD,4161,Electric,4.0,9.0,20.0
Passenger,QLD,4161,Other,8.0,8.0,5.0
Passenger,QLD,4163,Petrol,8651.0,8662.0,8622.0
Passenger,QLD,4163,Diesel,1704.0,1676.0,1742.0
Passenger,QLD,4163,Dual fuel,32.0,23.0,25.0
Passenger,QLD,4163,Hybrid electric,140.0,206.0,281.0
Passenger,QLD,4163,Electric,21.0,32.0,68.0
Passenger,QLD,4163,Other,0.0,3.0,5.0
Passenger,QLD,4164,Petrol,9111.0,9296.0,9364.0
Passenger,QLD,4164,Diesel,1707.0,1781.0,1835.0
Passenger,QLD,4164,Dual fuel,41.0,37.0,27.0
Passenger,QLD,4164,Hybrid electric,99.0,128.0,184.0
Passenger,QLD,4164,Electric,15.0,29.0,59.0
Passenger,QLD,4164,Other,5.0,3.0,0.0
Passenger,QLD,4165,Petrol,18865.0,18946.0,19070.0
Passenger,QLD,4165,Diesel,3715.0,3903.0,4004.0
Passenger,QLD,4165,Dual fuel,75.0,77.0,72.0
Passenger,QLD,4165,Hybrid electric,162.0,245.0,337.0
Passenger,QLD,4165,Electric,14.0,50.0,98.0
Passenger,QLD,4165,Other,16.0,10.0,13.0
Passenger,QLD,4169,Petrol,8301.0,8419.0,8021.0
Passenger,QLD,4169,Diesel,1137.0,1180.0,1200.0
Passenger,QLD,4169,Dual fuel,27.0,29.0,23.0
Passenger,QLD,4169,Hybrid electric,135.0,216.0,735.0
Passenger,QLD,4169,Electric,23.0,44.0,82.0
Passenger,QLD,4169,Other,3.0,3.0,3.0
Passenger,QLD,4170,Petrol,13316.0,13601.0,13678.0
Passenger,QLD,4170,Diesel,2429.0,2529.0,2556.0
Passenger,QLD,4170,Dual fuel,47.0,34.0,26.0
Passenger,QLD,4170,Hybrid electric,224.0,318.0,427.0
Passenger,QLD,4170,Electric,20.0,70.0,187.0
Passenger,QLD,4170,Other,6.0,6.0,3.0
Passenger,QLD,4171,Petrol,8348.0,8298.0,8321.0
Passenger,QLD,4171,Diesel,1806.0,1785.0,1792.0
Passenger,QLD,4171,Dual fuel,20.0,19.0,16.0
Passenger,QLD,4171,Hybrid electric,138.0,175.0,229.0
Passenger,QLD,4171,Electric,29.0,63.0,118.0
Passenger,QLD,4171,Other,0.0,3.0,3.0
Passenger,QLD,4172,Petrol,3683.0,3582.0,3533.0
Passenger,QLD,4172,Diesel,693.0,708.0,730.0
Passenger,QLD,4172,Dual fuel,11.0,10.0,9.0
Passenger,QLD,4172,Hybrid electric,106.0,163.0,279.0
Passenger,QLD,4172,Electric,8.0,13.0,36.0
Passenger,QLD,4173,Petrol,4843.0,4733.0,4751.0
Passenger,QLD,4173,Diesel,718.0,734.0,728.0
Passenger,QLD,4173,Dual fuel,15.0,13.0,11.0
Passenger,QLD,4173,Hybrid electric,56.0,86.0,105.0
Passenger,QLD,4173,Electric,6.0,46.0,73.0
Passenger,QLD,4173,Other,6.0,4.0,3.0
Passenger,QLD,4174,Petrol,1623.0,1715.0,1823.0
Passenger,QLD,4174,Diesel,315.0,316.0,363.0
